package	title	creator	description	version	trackers_num	trackers	perm_num_total	perm_num_dang	perm_normal	perm_dang 
com.imabuilder.fioramorebullatti.fioramorebullatti	FIORAMORE & BULLATTI	ИП Лобач Булат Валерьевич	Интернет-магазин FIORAMORE & BULLATTI	1.220411	0		2	0	android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET	
biz.imredi.mobile.audit.pro	Imredi Audit Pro	Имреди, ООО	Imredi Audit Pro - аудит торговых точек	5.2.10	3	Google Firebase Analytics,Microsoft Visual Studio App Center Crashes,Microsoft Visual Studio App Center Analytics	38	7	com.anddoes.launcher.permission.UPDATE_COUNT,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,android.permission.INTERNET,android.permission.FOREGROUND_SERVICE,com.huawei.android.launcher.permission.READ_SETTINGS,com.android.launcher.permission.INSTALL_SHORTCUT,android.permission.WRITE_SETTINGS,com.android.launcher.permission.UNINSTALL_SHORTCUT,com.google.android.c2dm.permission.RECEIVE,com.oppo.launcher.permission.WRITE_SETTINGS,com.android.launcher.permission.WRITE_SETTINGS,android.permission.ACCESS_NETWORK_STATE,android.permission.LOCATION_HARDWARE,com.huawei.android.launcher.permission.CHANGE_BADGE,me.everything.badger.permission.BADGE_COUNT_WRITE,com.majeur.launcher.permission.UPDATE_BADGE,com.sonyericsson.home.permission.BROADCAST_BADGE,android.permission.WAKE_LOCK,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.sec.android.provider.badge.permission.WRITE,android.permission.READ_APP_BADGE,com.android.launcher.permission.READ_SETTINGS,com.htc.launcher.permission.READ_SETTINGS,android.permission.RECEIVE_BOOT_COMPLETED,com.huawei.android.launcher.permission.WRITE_SETTINGS,android.permission.ACCESS_WIFI_STATE,me.everything.badger.permission.BADGE_COUNT_READ,android.permission.CHANGE_WIFI_STATE,com.sec.android.provider.badge.permission.READ,com.oppo.launcher.permission.READ_SETTINGS,com.htc.launcher.permission.UPDATE_SHORTCUT	android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_COARSE_LOCATION,android.permission.GET_ACCOUNTS,android.permission.CAMERA,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_FINE_LOCATION
ru.bstd.tmr_trade_in_check_app	Toyota Trade-In	Brandstudio	Осмотр автомобилей с пробегом	1.2.2	5	Google CrashLytics,Google Firebase Analytics,AppMetrica,Microsoft Visual Studio App Center Crashes,Microsoft Visual Studio App Center Analytics	8	1	com.google.android.gms.permission.AD_ID,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_NETWORK_STATE,android.permission.WAKE_LOCK,android.permission.INTERNET,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_WIFI_STATE	android.permission.CAMERA
com.tisonline.tis_driver_rl	TTWcome. АРМ Водителя ТС по ПЛ	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНСПОРТНЫЕ ИНФОРМАЦИОННЫЕ СИСТЕМЫ"""	АРМ для работы по путевым листам	1.0.4.33	1	Google CrashLytics	16	4	android.permission.ACCESS_NETWORK_STATE,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.permission.VIBRATE,android.permission.INTERNET,android.permission.FOREGROUND_SERVICE,android.permission.IGNORE_BATTERY_OPTIMIZATIONS,android.permission.WAKE_LOCK,android.permission.ACCESS_BACKGROUND_LOCATION,com.google.android.providers.gsf.permission.READ_GSERVICES,com.google.android.gms.permission.ACTIVITY_RECOGNITION,android.permission.WRITE_INTERNAL_STORAGE,android.permission.READ_INTERNAL_STORAGE	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_EXTERNAL_STORAGE
logoped.language.speech.therapy.zv46	Автоматизация звук Б для детей	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВАТОР"""	Тренажер для навыков звукопроизношения	1.0.4.4	0		3	1	android.permission.FOREGROUND_SERVICE,android.permission.INTERNET	android.permission.WRITE_EXTERNAL_STORAGE
logoped.language.speech.therapy.zv50	Автоматизация звук В для детей	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВАТОР"""	Тренажер для навыков звукопроизношения	1.0.4.4	0		3	1	android.permission.FOREGROUND_SERVICE,android.permission.INTERNET	android.permission.WRITE_EXTERNAL_STORAGE
logoped.language.speech.therapy.zv48	Автоматизация звук М для детей	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВАТОР"""	Тренажер для навыков звукопроизношения	1.0.4.4	0		3	1	android.permission.FOREGROUND_SERVICE,android.permission.INTERNET	android.permission.WRITE_EXTERNAL_STORAGE
logoped.language.speech.therapy.zv64	Автоматизация звук Х для детей	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВАТОР"""	Тренажер для навыков звукопроизношения	1.0.4.4	0		3	1	android.permission.FOREGROUND_SERVICE,android.permission.INTERNET	android.permission.WRITE_EXTERNAL_STORAGE
logoped.language.speech.therapy.zv65	Автоматизация звук Х’ детям	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВАТОР"""	Тренажер для навыков звукопроизношения	1.0.4.4	0		3	1	android.permission.INTERNET,android.permission.FOREGROUND_SERVICE	android.permission.WRITE_EXTERNAL_STORAGE
logoped.language.speech.therapy.zv33	Автоматизация звука Ц Логопед	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВАТОР"""	Тренажер для навыков звукопроизношения	1.0.4.4	0		3	1	android.permission.INTERNET,android.permission.FOREGROUND_SERVICE	android.permission.WRITE_EXTERNAL_STORAGE
su.ati.driver	АТИ Водитель	ATI.SU	Информация о статусе перевозки 	0.24b	3	Google CrashLytics,Google Firebase Analytics,AppMetrica	17	5	android.permission.ACCESS_WIFI_STATE,android.permission.RECEIVE_BOOT_COMPLETED,com.google.android.c2dm.permission.RECEIVE,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.FOREGROUND_SERVICE,android.permission.WAKE_LOCK,android.permission.ACCESS_NETWORK_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.INTERNET,com.huawei.permission.external_app_settings.USE_COMPONENT,oppo.permission.OPPO_COMPONENT_SAFE	android.permission.CAMERA,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_COARSE_LOCATION
com.firstforma.dialog	Диалог регионы	ООО Первая Форма	Мобильное приложение «Диалог регионы»	1.17.532	4	Google CrashLytics,Google Firebase Analytics,Amplitude,AppMetrica	38	10	com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.ACCESS_WIFI_STATE,android.permission.SYSTEM_ALERT_WINDOW,android.permission.GET_TASKS,android.permission.ACCESS_NETWORK_STATE,android.permission.FOREGROUND_SERVICE,android.permission.USE_FULL_SCREEN_INTENT,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.CHANGE_NETWORK_STATE,android.permission.PREVENT_POWER_KEY,android.permission.DISABLE_KEYGUARD,android.permission.INTERNET,android.permission.WAKE_LOCK,android.permission.USE_CREDENTIALS,android.permission.BLUETOOTH_ADMIN,android.permission.RECORD_VIDEO,com.google.android.c2dm.permission.RECEIVE,com.firstforma.dialog.permission.C2D_MESSAGE,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.MANAGE_OWN_CALLS,android.permission.VIBRATE,android.permission.USE_FINGERPRINT,android.permission.CHANGE_WIFI_STATE,android.permission.BLUETOOTH,android.permission.RAISED_THREAD_PRIORITY,android.permission.MANAGE_ACCOUNTS	android.permission.GET_ACCOUNTS,android.permission.READ_CALENDAR,android.permission.READ_PHONE_STATE,android.permission.WRITE_CALENDAR,android.permission.ACCESS_FINE_LOCATION,android.permission.RECORD_AUDIO,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,android.permission.CAMERA,android.permission.CALL_PHONE
pro.sber_zvuk	Звук СТУДИО	"ООО ""Звук"""	Приложения для артистов и креаторов	1.3.3rs	2	Google CrashLytics,Google Firebase Analytics	8	3	com.google.android.c2dm.permission.RECEIVE,android.permission.WAKE_LOCK,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE	android.permission.CAMERA,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE
ru.inelt.lk.kpso	Личный кабинет клиента К+СО	КонсультантПлюс Свердловская область	Личный кабинет клиента К+СО	0.7.2	1	Google Firebase Analytics	14	2	android.permission.RECEIVE_BOOT_COMPLETED,android.permission.VIBRATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.c2dm.permission.RECEIVE,android.permission.QUERY_ALL_PACKAGES,android.permission.ACCESS_NETWORK_STATE,android.permission.SCHEDULE_EXACT_ALARM,android.permission.INTERNET,com.google.android.gms.permission.AD_ID,android.permission.WAKE_LOCK,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.USE_FULL_SCREEN_INTENT	android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE
com.wYAndeksTaksiregistratsiya_8953685	Про такси для водителей	"ООО ТД ""АВТОЗАПЧАСТЬ-НН"""	Стать водителем в яндекс такси	3.0	2	Google Firebase Analytics,Google AdMob	4	0	android.permission.RECEIVE_BOOT_COMPLETED,android.permission.WAKE_LOCK,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE	
com.mesus.android	Северсталь Удаленные склады	Северсталь	Наличие металла на удаленных складах	0.0.52	2	Google CrashLytics,Google Firebase Analytics	11	2	android.permission.ACCESS_NETWORK_STATE,android.permission.USE_BIOMETRIC,android.permission.USE_FINGERPRINT,android.permission.CHANGE_NETWORK_STATE,com.google.android.c2dm.permission.RECEIVE,android.permission.WRITE_SETTINGS,android.permission.FOREGROUND_SERVICE,android.permission.INTERNET,android.permission.WAKE_LOCK	android.permission.READ_EXTERNAL_STORAGE,android.permission.CAMERA
ru.taxcom.filer	Такском Файлер	"ООО ""Такском"""	Обмен В2В-документами в электронном виде	2.0.01	3	Google CrashLytics,Google Firebase Analytics,AppMetrica	13	3	com.google.android.gms.permission.AD_ID,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.USE_FINGERPRINT,android.permission.USE_BIOMETRIC,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,android.permission.WAKE_LOCK,com.google.android.c2dm.permission.RECEIVE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.FOREGROUND_SERVICE	android.permission.READ_EXTERNAL_STORAGE,android.permission.CAMERA,android.permission.WRITE_EXTERNAL_STORAGE
ru.sports.zenit	ФК Зенит - новости 2022	Sports.ru	Главное приложение о ФК Зенит!	5.0.7	14	Google CrashLytics,Google Firebase Analytics,Facebook Analytics,Facebook Login,Facebook Share,AppLovin (MAX and SparkLabs),Snowplow,Yandex Ad,AppMetrica,myTracker,myTarget,Google AdMob,IAB Open Measurement,VKontakte SDK	14	3	android.permission.VIBRATE,com.google.android.c2dm.permission.RECEIVE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_WIFI_STATE,android.permission.INTERNET,com.android.vending.BILLING,android.permission.FOREGROUND_SERVICE,android.permission.RECEIVE_BOOT_COMPLETED,com.google.android.gms.permission.AD_ID,android.permission.ACCESS_NETWORK_STATE,android.permission.WAKE_LOCK	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_CALENDAR,android.permission.WRITE_CALENDAR
ru.docsystems.peopleinspector	Школьный экопатруль	"ГКУ ""ЦЦТ РТ"""	«Школьный экопатруль» (Татарстан)	1.7.3	0		11	5	android.permission.MEDIA_CONTENT_CONTROL,android.permission.INTERNET,ru.docsystems.peopleinspector.permission.MAPS_RECEIVE,android.permission.ACCESS_NETWORK_STATE,android.permission.RECEIVE_BOOT_COMPLETED,com.google.android.providers.gsf.permission.READ_GSERVICES	android.permission.CAMERA,android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_COARSE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE
air.com.gs.aqualife3d.android	AquaLife 3D	ИП Егоров Николай Александрович	Реалистичный аквариум в вашем смартфоне!	1.6.6	1	VKontakte SDK	2	0	android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET	
ru.AWBooking.app	AWG_YeS - Единая система	AWGroup.LTD	Все необходимое – в вашем телефоне!	450	0		12	4	android.permission.VIBRATE,android.permission.WAKE_LOCK,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.INTERNET,android.permission.REBOOT,android.permission.ACCESS_NETWORK_STATE,android.permission.DISABLE_KEYGUARD,android.permission.SYSTEM_ALERT_WINDOW	android.permission.READ_EXTERNAL_STORAGE,android.permission.CAMERA,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.RECORD_AUDIO
ru.tvil	Extranet TVIL.RU	TVIL.RU	Приложение для владельцев жилья	5.12.0	3	Google Firebase Analytics,AppMetrica,Facebook Flipper	29	2	com.sec.android.provider.badge.permission.WRITE,android.permission.ACCESS_WIFI_STATE,com.majeur.launcher.permission.UPDATE_BADGE,com.oppo.launcher.permission.WRITE_SETTINGS,android.permission.SYSTEM_ALERT_WINDOW,com.google.android.c2dm.permission.RECEIVE,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,com.anddoes.launcher.permission.UPDATE_COUNT,com.htc.launcher.permission.UPDATE_SHORTCUT,com.sec.android.provider.badge.permission.READ,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.INTERNET,com.huawei.android.launcher.permission.READ_SETTINGS,com.google.android.gms.permission.AD_ID,android.permission.ACCESS_NETWORK_STATE,com.sonyericsson.home.permission.BROADCAST_BADGE,com.oppo.launcher.permission.READ_SETTINGS,com.huawei.android.launcher.permission.CHANGE_BADGE,me.everything.badger.permission.BADGE_COUNT_WRITE,com.htc.launcher.permission.READ_SETTINGS,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,me.everything.badger.permission.BADGE_COUNT_READ,android.permission.VIBRATE,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,android.permission.WAKE_LOCK,com.huawei.android.launcher.permission.WRITE_SETTINGS,android.permission.READ_APP_BADGE	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE
ru.gfcrussia.android	GFC-Russia	Общество с ограниченной ответственностью «ХОРЕКА ТЕХНОЛОДЖИС»	Инструмент закупок шеф-поваров в HoReCa.	1.13.5	2	Google Firebase Analytics,UXCam	7	0	android.permission.ACCESS_WIFI_STATE,android.permission.VIBRATE,com.google.android.gms.permission.AD_ID,android.permission.INTERNET,android.permission.WAKE_LOCK,android.permission.ACCESS_NETWORK_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE	
ru.hwgame.one	Happy World Game	Индивидуальный предприниматель Крупнов Егор Вячеславович	Brand-new brick breaker arcade game	1.01.256	3	Google Firebase Analytics,Unity3d Ads,Google AdMob	5	0	android.permission.WAKE_LOCK,android.permission.INTERNET,android.permission.RECEIVE_BOOT_COMPLETED,com.android.vending.BILLING,android.permission.ACCESS_NETWORK_STATE	
com.neirodev.sobytie	SOBYTIE	ООО «НейроДев»	Находи и создавай события	1.0.0	0		11	4	android.permission.ACCESS_WIFI_STATE,android.permission.FOREGROUND_SERVICE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,android.permission.WAKE_LOCK,android.permission.CHANGE_WIFI_STATE	android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_COARSE_LOCATION
pro.crpt.p	solOS.Push	"ООО ""КРИПТО"""	Операционная Система для вашего бизнеса	3.0.3	1	Google Firebase Analytics	26	0	com.sec.android.provider.badge.permission.READ,com.huawei.android.launcher.permission.WRITE_SETTINGS,com.oppo.launcher.permission.READ_SETTINGS,android.permission.INTERNET,com.htc.launcher.permission.UPDATE_SHORTCUT,android.permission.USE_FULL_SCREEN_INTENT,android.permission.ACCESS_NETWORK_STATE,com.sonyericsson.home.permission.BROADCAST_BADGE,com.majeur.launcher.permission.UPDATE_BADGE,android.permission.SCHEDULE_EXACT_ALARM,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.READ_APP_BADGE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.huawei.android.launcher.permission.CHANGE_BADGE,me.everything.badger.permission.BADGE_COUNT_WRITE,com.sec.android.provider.badge.permission.WRITE,me.everything.badger.permission.BADGE_COUNT_READ,com.htc.launcher.permission.READ_SETTINGS,com.anddoes.launcher.permission.UPDATE_COUNT,com.google.android.gms.permission.AD_ID,android.permission.VIBRATE,com.google.android.c2dm.permission.RECEIVE,com.huawei.android.launcher.permission.READ_SETTINGS,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,android.permission.WAKE_LOCK,com.oppo.launcher.permission.WRITE_SETTINGS	
ru.hwgame.two	Tappy Shute	Индивидуальный предприниматель Крупнов Егор Вячеславович	Best time-wasting game	1.01.271	3	Google Firebase Analytics,Unity3d Ads,Google AdMob	6	0	android.permission.INTERNET,android.permission.WAKE_LOCK,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.VIBRATE,android.permission.ACCESS_NETWORK_STATE,com.android.vending.BILLING	
com.tisonline.tis_driver_request	TTWcome. АРМ Водителя ТС	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРАНСПОРТНЫЕ ИНФОРМАЦИОННЫЕ СИСТЕМЫ"""	АРМ Водителя ТС, работающего по заданиям	1.0.4.32	0		16	4	android.permission.INTERNET,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.FOREGROUND_SERVICE,android.permission.WRITE_INTERNAL_STORAGE,android.permission.IGNORE_BATTERY_OPTIMIZATIONS,android.permission.ACCESS_NETWORK_STATE,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.permission.READ_INTERNAL_STORAGE,com.google.android.providers.gsf.permission.READ_GSERVICES,android.permission.VIBRATE,android.permission.WAKE_LOCK,com.google.android.gms.permission.ACTIVITY_RECOGNITION	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_EXTERNAL_STORAGE
logoped.language.speech.therapy.zv51	Автоматизация звук В’ детям	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВАТОР"""	Тренажер для навыков звукопроизношения	1.0.4.4	0		3	1	android.permission.INTERNET,android.permission.FOREGROUND_SERVICE	android.permission.WRITE_EXTERNAL_STORAGE
logoped.language.speech.therapy.zv62	Автоматизация звук Г для детей	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВАТОР"""	Тренажер для навыков звукопроизношения	1.0.4.4	0		3	1	android.permission.INTERNET,android.permission.FOREGROUND_SERVICE	android.permission.WRITE_EXTERNAL_STORAGE
logoped.language.speech.therapy.zv59	Автоматизация звук Н’ детям	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВАТОР"""	Тренажер для навыков звукопроизношения	1.0.4.4	0		3	1	android.permission.INTERNET,android.permission.FOREGROUND_SERVICE	android.permission.WRITE_EXTERNAL_STORAGE
logoped.language.speech.therapy.zv45	Автоматизация звук П’для детей	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВАТОР"""	Тренажер для навыков звукопроизношения	1.0.4.4	0		3	1	android.permission.FOREGROUND_SERVICE,android.permission.INTERNET	android.permission.WRITE_EXTERNAL_STORAGE
logoped.language.speech.therapy.zv55	Автоматизация звук Т’ детям	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВАТОР"""	Тренажер для навыков звукопроизношения	1.0.4.4	0		3	1	android.permission.FOREGROUND_SERVICE,android.permission.INTERNET	android.permission.WRITE_EXTERNAL_STORAGE
logoped.language.speech.therapy.zv52	Автоматизация звук Ф для детей	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВАТОР"""	Тренажер для навыков звукопроизношения	1.0.4.4	0		3	1	android.permission.INTERNET,android.permission.FOREGROUND_SERVICE	android.permission.WRITE_EXTERNAL_STORAGE
logoped.language.speech.therapy.zv53	Автоматизация звук Ф’ детям	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВАТОР"""	Тренажер для навыков звукопроизношения	1.0.4.4	0		3	1	android.permission.INTERNET,android.permission.FOREGROUND_SERVICE	android.permission.WRITE_EXTERNAL_STORAGE
logoped.language.speech.therapy.zv21	Автоматизация звука Н Логопед	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВАТОР"""	Тренажер для навыков звукопроизношения	1.0.4.4	0		3	1	android.permission.INTERNET,android.permission.FOREGROUND_SERVICE	android.permission.WRITE_EXTERNAL_STORAGE
logoped.language.speech.therapy.zv16	Автоматизация звука Ф’ Логопед	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВАТОР"""	Тренажер для навыков звукопроизношения	1.0.4.4	0		3	1	android.permission.INTERNET,android.permission.FOREGROUND_SERVICE	android.permission.WRITE_EXTERNAL_STORAGE
logoped.language.speech.therapy.zv28	Автоматизация звука Х’ Логопед	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВАТОР"""	Тренажер для навыков звукопроизношения	1.0.4.4	0		3	1	android.permission.FOREGROUND_SERVICE,android.permission.INTERNET	android.permission.WRITE_EXTERNAL_STORAGE
ru.alpina.singleapp	Библиотека Alpina Digital	ООО «Альпина Диджитал»	Приложение корпоративной библиотеки	8.3.9	8	Google CrashLytics,Google Firebase Analytics,Facebook Analytics,Facebook Login,Facebook Share,AppMetrica,Branch,VKontakte SDK	21	6	com.android.vending.CHECK_LICENSE,android.permission.GET_TASKS,android.permission.MEDIA_CONTENT_CONTROL,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_NETWORK_STATE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.INTERNET,android.permission.WAKE_LOCK,android.permission.MODIFY_AUDIO_SETTINGS,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_WIFI_STATE,android.media.action.IMAGE_CAPTURE,android.permission.FOREGROUND_SERVICE,android.permission.VIBRATE,android.permission.READ_LOGS	android.permission.GET_ACCOUNTS,android.permission.CAMERA,android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.RECORD_AUDIO
co.kalitero.coman.app	Коман	Калитеро	ЭДО работодателя и сотрудника	1.4.1	3	Google Firebase Analytics,Microsoft Visual Studio App Center Crashes,Microsoft Visual Studio App Center Analytics	26	2	com.huawei.android.launcher.permission.READ_SETTINGS,me.everything.badger.permission.BADGE_COUNT_WRITE,com.sec.android.provider.badge.permission.READ,com.google.android.c2dm.permission.RECEIVE,com.oppo.launcher.permission.READ_SETTINGS,android.permission.INTERNET,com.sonyericsson.home.permission.BROADCAST_BADGE,android.permission.WAKE_LOCK,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,me.everything.badger.permission.BADGE_COUNT_READ,com.anddoes.launcher.permission.UPDATE_COUNT,com.majeur.launcher.permission.UPDATE_BADGE,com.huawei.android.launcher.permission.WRITE_SETTINGS,android.permission.VIBRATE,android.permission.ACCESS_NETWORK_STATE,com.sec.android.provider.badge.permission.WRITE,com.sec.android.provider.badge.BadgeProvider,android.permission.USE_FINGERPRINT,com.htc.launcher.permission.UPDATE_SHORTCUT,android.permission.READ_APP_BADGE,com.oppo.launcher.permission.WRITE_SETTINGS,com.huawei.android.launcher.permission.CHANGE_BADGE,com.htc.launcher.permission.READ_SETTINGS,android.permission.USE_BIOMETRIC	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CAMERA
ru.sports.khl	КХЛ | Кубок Гагарина - 2022	Sports.ru	Новости и многое другое о КХЛ и хоккее	5.0.7	14	Google CrashLytics,Google Firebase Analytics,Facebook Analytics,Facebook Login,Facebook Share,AppLovin (MAX and SparkLabs),Snowplow,Yandex Ad,AppMetrica,myTracker,myTarget,Google AdMob,IAB Open Measurement,VKontakte SDK	14	3	com.google.android.gms.permission.AD_ID,android.permission.VIBRATE,com.android.vending.BILLING,android.permission.ACCESS_NETWORK_STATE,android.permission.WAKE_LOCK,com.google.android.c2dm.permission.RECEIVE,android.permission.INTERNET,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.FOREGROUND_SERVICE,android.permission.ACCESS_WIFI_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE	android.permission.WRITE_CALENDAR,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_CALENDAR
ru.airnet.lk	Личный кабинет	ООО «Санкт-Петербургские компьютерные сети»	Личный кабинет абонента сети Airnet	1.04.006	2	Google CrashLytics,Google Firebase Analytics	18	8	android.permission.ACCESS_NOTIFICATION_POLICY,android.permission.FOREGROUND_SERVICE,android.permission.INTERNET,android.permission.USE_BIOMETRIC,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.WAKE_LOCK,android.permission.ACCESS_NETWORK_STATE,android.permission.USE_FINGERPRINT,android.permission.READ_PROFILE,android.permission.RECEIVE_BOOT_COMPLETED	android.permission.CALL_PHONE,android.permission.ACCESS_FINE_LOCATION,android.permission.GET_ACCOUNTS,android.permission.ACCESS_COARSE_LOCATION,android.permission.CAMERA,android.permission.READ_CONTACTS,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE
