id	num	is_danger	apps
android.permission.WAKE_LOCK	37	False	ru.ria.ria,ru.ntv.today,ru.mail.mailnews,ru.rbc.news.starter,ru.ria.radiosputnik,ru.rian.inosmi,com.tjuraniaapp,ru.ideast.gazeta,com.rg_mobile.prod,ru.rian.dynamics,com.sputniknews.sputnik,ru.vedomosti.android,ru.sport24,ru.boloid.lifenews,com.severstal.info,tv.lfstrm.smotreshka,ru.publishing1c.nik,ru.sports.spartak,media.aboutrussia,media.worldpotatoco,system.potato.app,ru.sports.euro2016liverus,ru.sports.zenit,ru.sports.khl,ru.tsarday.clan,ru.sports.hockey,ru.sports.nhl,ru.sports.cska,ru.sports.epl,ru.sports.rfpl,com.nordgold.app.ru,ru.sports.lokomotiv,ru.sports.real,ru.sports.barcelona,ru.sports.manutd,ru.sports.juventus,ru.sports.khl_salavat_ulaev
ru.ria.ria.permission.C2D_MESSAGE	1	False	ru.ria.ria
android.permission.VIBRATE	30	False	ru.ria.ria,ru.rbc.news.starter,ru.ria.radiosputnik,ru.rian.inosmi,ru.ideast.gazeta,ru.rian.dynamics,com.sputniknews.sputnik,ru.vedomosti.android,ru.boloid.lifenews,com.severstal.info,tv.lfstrm.smotreshka,ru.publishing1c.nik,ru.sports.spartak,media.aboutrussia,media.worldpotatoco,system.potato.app,ru.sports.euro2016liverus,ru.sports.zenit,ru.sports.khl,ru.sports.hockey,ru.sports.nhl,ru.sports.cska,ru.sports.epl,ru.sports.rfpl,ru.sports.lokomotiv,ru.sports.real,ru.sports.barcelona,ru.sports.manutd,ru.sports.juventus,ru.sports.khl_salavat_ulaev
android.permission.READ_APP_BADGE	8	False	ru.ria.ria,ru.ria.radiosputnik,ru.rian.inosmi,ru.ideast.gazeta,ru.rian.dynamics,com.sputniknews.sputnik,ru.vedomosti.android,ru.boloid.lifenews
android.permission.INTERNET	37	False	ru.ria.ria,ru.ntv.today,ru.mail.mailnews,ru.rbc.news.starter,ru.ria.radiosputnik,ru.rian.inosmi,com.tjuraniaapp,ru.ideast.gazeta,com.rg_mobile.prod,ru.rian.dynamics,com.sputniknews.sputnik,ru.vedomosti.android,ru.sport24,ru.boloid.lifenews,com.severstal.info,tv.lfstrm.smotreshka,ru.publishing1c.nik,ru.sports.spartak,media.aboutrussia,media.worldpotatoco,system.potato.app,ru.sports.euro2016liverus,ru.sports.zenit,ru.sports.khl,ru.tsarday.clan,ru.sports.hockey,ru.sports.nhl,ru.sports.cska,ru.sports.epl,ru.sports.rfpl,com.nordgold.app.ru,ru.sports.lokomotiv,ru.sports.real,ru.sports.barcelona,ru.sports.manutd,ru.sports.juventus,ru.sports.khl_salavat_ulaev
com.google.android.gms.permission.AD_ID	24	False	ru.ria.ria,ru.ntv.today,ru.rbc.news.starter,ru.ria.radiosputnik,ru.rian.inosmi,com.tjuraniaapp,com.rg_mobile.prod,com.sputniknews.sputnik,ru.sport24,ru.sports.spartak,ru.sports.euro2016liverus,ru.sports.zenit,ru.sports.khl,ru.sports.hockey,ru.sports.nhl,ru.sports.cska,ru.sports.epl,ru.sports.rfpl,ru.sports.lokomotiv,ru.sports.real,ru.sports.barcelona,ru.sports.manutd,ru.sports.juventus,ru.sports.khl_salavat_ulaev
android.permission.CAMERA	10	True	ru.ria.ria,ru.ria.radiosputnik,ru.rian.inosmi,ru.sport24,ru.boloid.lifenews,com.severstal.info,media.aboutrussia,media.worldpotatoco,system.potato.app,com.nordgold.app.ru
android.permission.ACCESS_WIFI_STATE	23	False	ru.ntv.today,com.tjuraniaapp,ru.ideast.gazeta,ru.boloid.lifenews,tv.lfstrm.smotreshka,ru.sports.spartak,media.aboutrussia,media.worldpotatoco,system.potato.app,ru.sports.euro2016liverus,ru.sports.zenit,ru.sports.khl,ru.sports.hockey,ru.sports.nhl,ru.sports.cska,ru.sports.epl,ru.sports.rfpl,ru.sports.lokomotiv,ru.sports.real,ru.sports.barcelona,ru.sports.manutd,ru.sports.juventus,ru.sports.khl_salavat_ulaev
android.permission.ACCESS_FINE_LOCATION	5	True	ru.mail.mailnews,ru.boloid.lifenews,media.aboutrussia,media.worldpotatoco,system.potato.app
android.permission.READ_PHONE_STATE	4	True	ru.mail.mailnews,ru.rbc.news.starter,ru.vedomosti.android,ru.boloid.lifenews
android.permission.USE_CREDENTIALS	2	False	ru.rbc.news.starter,ru.rian.dynamics
android.permission.MANAGE_ACCOUNTS	1	False	ru.rbc.news.starter
com.android.launcher.permission.INSTALL_SHORTCUT	1	False	ru.rbc.news.starter
android.permission.AUTHENTICATE_ACCOUNTS	1	False	ru.rbc.news.starter
com.android.vending.BILLING	20	False	ru.rbc.news.starter,ru.ideast.gazeta,ru.vedomosti.android,tv.lfstrm.smotreshka,ru.publishing1c.nik,ru.sports.spartak,ru.sports.euro2016liverus,ru.sports.zenit,ru.sports.khl,ru.sports.hockey,ru.sports.nhl,ru.sports.cska,ru.sports.epl,ru.sports.rfpl,ru.sports.lokomotiv,ru.sports.real,ru.sports.barcelona,ru.sports.manutd,ru.sports.juventus,ru.sports.khl_salavat_ulaev
android.permission.GET_ACCOUNTS	2	True	ru.rbc.news.starter,ru.vedomosti.android
ru.ria.radiosputnik.permission.C2D_MESSAGE	1	False	ru.ria.radiosputnik
ru.rian.inosmi.permission.C2D_MESSAGE	1	False	ru.rian.inosmi
android.permission.USE_BIOMETRIC	3	False	com.tjuraniaapp,com.severstal.info,ru.publishing1c.nik
android.permission.USE_FINGERPRINT	3	False	com.tjuraniaapp,com.severstal.info,ru.publishing1c.nik
ru.ideast.gazeta.permission.RECEIVE_ADM_MESSAGE	1	False	ru.ideast.gazeta
com.oppo.launcher.permission.WRITE_SETTINGS	4	False	ru.ideast.gazeta,ru.rian.dynamics,ru.vedomosti.android,ru.boloid.lifenews
android.permission.SYSTEM_ALERT_WINDOW	1	False	ru.ideast.gazeta
com.oppo.launcher.permission.READ_SETTINGS	4	False	ru.ideast.gazeta,ru.rian.dynamics,ru.vedomosti.android,ru.boloid.lifenews
com.anddoes.launcher.permission.UPDATE_COUNT	4	False	ru.ideast.gazeta,ru.rian.dynamics,ru.vedomosti.android,ru.boloid.lifenews
com.sec.android.provider.badge.permission.READ	4	False	ru.ideast.gazeta,ru.rian.dynamics,ru.vedomosti.android,ru.boloid.lifenews
com.huawei.android.launcher.permission.CHANGE_BADGE	4	False	ru.ideast.gazeta,ru.rian.dynamics,ru.vedomosti.android,ru.boloid.lifenews
com.sonyericsson.home.permission.BROADCAST_BADGE	4	False	ru.ideast.gazeta,ru.rian.dynamics,ru.vedomosti.android,ru.boloid.lifenews
com.htc.launcher.permission.READ_SETTINGS	4	False	ru.ideast.gazeta,ru.rian.dynamics,ru.vedomosti.android,ru.boloid.lifenews
com.majeur.launcher.permission.UPDATE_BADGE	4	False	ru.ideast.gazeta,ru.rian.dynamics,ru.vedomosti.android,ru.boloid.lifenews
com.huawei.android.launcher.permission.READ_SETTINGS	4	False	ru.ideast.gazeta,ru.rian.dynamics,ru.vedomosti.android,ru.boloid.lifenews
com.htc.launcher.permission.UPDATE_SHORTCUT	4	False	ru.ideast.gazeta,ru.rian.dynamics,ru.vedomosti.android,ru.boloid.lifenews
com.amazon.device.messaging.permission.RECEIVE	1	False	ru.ideast.gazeta
com.sonymobile.home.permission.PROVIDER_INSERT_BADGE	4	False	ru.ideast.gazeta,ru.rian.dynamics,ru.vedomosti.android,ru.boloid.lifenews
com.huawei.android.launcher.permission.WRITE_SETTINGS	4	False	ru.ideast.gazeta,ru.rian.dynamics,ru.vedomosti.android,ru.boloid.lifenews
com.sec.android.provider.badge.permission.WRITE	4	False	ru.ideast.gazeta,ru.rian.dynamics,ru.vedomosti.android,ru.boloid.lifenews
android.permission.WERITE_EXTERNAL_STORAGE	1	False	com.rg_mobile.prod
ru.rian.dynamics.permission.C2D_MESSAGE	1	False	ru.rian.dynamics
com.sputniknews.sputnik.permission.C2D_MESSAGE	1	False	com.sputniknews.sputnik
ru.vedomosti.android.permission.C2D_MESSAGE	1	False	ru.vedomosti.android
ru.vedomosti.android.C2D_MESSAGE	1	False	ru.vedomosti.android
android.permission.ACCESS_COARSE_LOCATION	4	True	ru.boloid.lifenews,tv.lfstrm.smotreshka,media.aboutrussia,media.worldpotatoco
android.permission.RECORD_AUDIO	1	True	ru.boloid.lifenews
ru.boloid.lifenews.permission.C2D_MESSAGE	1	False	ru.boloid.lifenews
android.permission.WRITE_CONTACTS	1	True	com.severstal.info
android.permission.REQUEST_INSTALL_PACKAGES	1	False	tv.lfstrm.smotreshka
tv.lfstrm.smotreshka.permission.PUSH_PROVIDER	1	False	tv.lfstrm.smotreshka
tv.lfstrm.smotreshka.permission.PROCESS_PUSH_MSG	1	False	tv.lfstrm.smotreshka
android.permission.MODIFY_AUDIO_SETTINGS	1	False	ru.publishing1c.nik
android.permission.BLUETOOTH	1	False	ru.publishing1c.nik
android.permission.READ_CALENDAR	15	True	ru.sports.spartak,ru.sports.euro2016liverus,ru.sports.zenit,ru.sports.khl,ru.sports.hockey,ru.sports.nhl,ru.sports.cska,ru.sports.epl,ru.sports.rfpl,ru.sports.lokomotiv,ru.sports.real,ru.sports.barcelona,ru.sports.manutd,ru.sports.juventus,ru.sports.khl_salavat_ulaev
android.permission.WRITE_CALENDAR	15	True	ru.sports.spartak,ru.sports.euro2016liverus,ru.sports.zenit,ru.sports.khl,ru.sports.hockey,ru.sports.nhl,ru.sports.cska,ru.sports.epl,ru.sports.rfpl,ru.sports.lokomotiv,ru.sports.real,ru.sports.barcelona,ru.sports.manutd,ru.sports.juventus,ru.sports.khl_salavat_ulaev
