package	title	creator	description	version	trackers_num	trackers	perm_num_total	perm_num_dang	perm_normal	perm_dang
ru.alfabank.oavdo.amc	Альфа-Бизнес	"АО ""Альфа-Банк"""	Мобильный банк для юридических лиц	12.8.1	5	AppsFlyer,Google CrashLytics,Google Firebase Analytics,Snowplow,Huawei Mobile Services (HMS) Core	33	9	android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,com.google.android.providers.gsf.permission.READ_GSERVICES,android.permission.USE_FINGERPRINT,ru.alfabank.oavdo.amc.permission.PUSH_CLEAR,android.permission.HIGH_SAMPLING_RATE_SENSORS,ru.alfabank.oavdo.amc.permission.C2D_MESSAGE,ru.alfabank.oavdo.amc.permission.PUSH_PROVIDER,android.permission.CHANGE_WIFI_STATE,android.permission.VIBRATE,android.permission.NFC,android.permission.USE_BIOMETRIC,android.permission.ACCESS_WIFI_STATE,android.permission.WAKE_LOCK,android.permission.RECEIVE_BOOT_COMPLETED,ru.alfabank.oavdo.amc.permission.PROCESS_PUSH_MSG,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.FOREGROUND_SERVICE,com.google.android.gms.permission.AD_ID,ru.alfabank.oavdo.amc.permission.pushserver.RECEIVE,android.permission.GET_TASKS,com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA,com.google.android.c2dm.permission.RECEIVE	android.permission.READ_PHONE_STATE,android.permission.CAMERA,android.permission.GET_ACCOUNTS,android.permission.READ_CONTACTS,android.permission.WRITE_CONTACTS,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION
com.simplepayments.gkh	Квартплата	Простые платежи	Оплачивайте любые услуги ЖКХ	3.43	10	Google CrashLytics,Google Analytics,Google Firebase Analytics,Facebook Analytics,Facebook Login,Facebook Places,Facebook Share,Google Tag Manager,Branch,OpenTelemetry (OpenCensus, OpenTracing)	12	4	com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.WAKE_LOCK,android.permission.FOREGROUND_SERVICE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,com.google.android.c2dm.permission.RECEIVE,android.permission.FLASHLIGHT	android.permission.CAMERA,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE
ru.zhuck.webapp	Точка	Акционерное общество «Точка»	Банк для предпринимателей и предприятий	3.4.0	4	Google CrashLytics,Google Firebase Analytics,Google AdMob,Huawei Mobile Services (HMS) Core	16	7	android.permission.VIBRATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.gms.permission.AD_ID,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.WAKE_LOCK,android.permission.ACCESS_NETWORK_STATE,android.permission.USE_FINGERPRINT,com.google.android.c2dm.permission.RECEIVE,android.permission.INTERNET	android.permission.ACCESS_FINE_LOCATION,android.permission.CAMERA,android.permission.READ_CONTACTS,android.permission.READ_PHONE_STATE,android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_COARSE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE
ru.sber.investor	Сбербанк Инвестор	ПАО Сбербанк	Торговля на бирже	7.5.4.21	1	Google Firebase Analytics	28	3	com.sonyericsson.home.permission.BROADCAST_BADGE,com.anddoes.launcher.permission.UPDATE_COUNT,android.permission.USE_FINGERPRINT,com.oppo.launcher.permission.WRITE_SETTINGS,com.sec.android.provider.badge.permission.READ,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,me.everything.badger.permission.BADGE_COUNT_READ,me.everything.badger.permission.BADGE_COUNT_WRITE,com.htc.launcher.permission.UPDATE_SHORTCUT,ru.sber.investor.permission.pushserver.RECEIVE,android.permission.READ_APP_BADGE,com.htc.launcher.permission.READ_SETTINGS,ru.sber.investor.permission.C2D_MESSAGE,com.majeur.launcher.permission.UPDATE_BADGE,android.permission.ACCESS_WIFI_STATE,com.oppo.launcher.permission.READ_SETTINGS,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,com.huawei.android.launcher.permission.WRITE_SETTINGS,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.sec.android.provider.badge.permission.WRITE,android.permission.WAKE_LOCK,com.huawei.android.launcher.permission.CHANGE_BADGE,com.huawei.android.launcher.permission.READ_SETTINGS	android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_PHONE_STATE,android.permission.ACCESS_FINE_LOCATION
com.sberbank.sberpravo	СберПраво	ПАО Сбербанк	Юридический сервис	1.3.3	3	Google CrashLytics,Google Firebase Analytics,AppMetrica	18	4	android.permission.REQUEST_INSTALL_PACKAGES,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.SCHEDULE_EXACT_ALARM,android.permission.USE_FINGERPRINT,com.google.android.c2dm.permission.RECEIVE,android.permission.VIBRATE,android.permission.INTERNET,android.permission.WAKE_LOCK,android.permission.FOREGROUND_SERVICE,android.permission.ACCESS_NETWORK_STATE,android.permission.USE_FULL_SCREEN_INTENT,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.USE_BIOMETRIC,com.google.android.gms.permission.AD_ID	android.permission.READ_EXTERNAL_STORAGE,android.permission.RECORD_AUDIO,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE
com.smp.android	СМП Банк	Акционерное общество Банк «Северный морской путь»	Управление вашими финансами	3.7.1-ruStore	4	Google CrashLytics,Google Firebase Analytics,AppMetrica,Huawei Mobile Services (HMS) Core	26	6	android.permission.WAKE_LOCK,android.permission.VIBRATE,android.permission.BLUETOOTH,android.permission.REQUEST_INSTALL_PACKAGES,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.BLUETOOTH_ADMIN,com.google.android.c2dm.permission.RECEIVE,android.permission.USE_FULL_SCREEN_INTENT,android.permission.ACCESS_NETWORK_STATE,android.permission.USE_BIOMETRIC,android.permission.FOREGROUND_SERVICE,android.permission.ACCESS_WIFI_STATE,ru.rtlabs.mobile.ebs.permission.VERIFICATION,com.google.android.gms.permission.AD_ID,com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA,android.permission.CHANGE_WIFI_STATE,android.permission.USE_FINGERPRINT,android.permission.INTERNET,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.SCHEDULE_EXACT_ALARM	android.permission.READ_CONTACTS,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.CAMERA
ru.abrr.gas	Мой ГАЗ	ООО «АБР Регион»	Оплата за газ становится проще и удобнее	6.6.26	2	Google Firebase Analytics,Bugsnag	12	4	android.permission.ACCESS_WIFI_STATE,android.permission.INTERNET,android.permission.WAKE_LOCK,com.android.vending.CHECK_LICENSE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.FOREGROUND_SERVICE,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_NETWORK_STATE	android.permission.CAMERA,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_EXTERNAL_STORAGE
com.simplepayments_fns	Налоги физических лиц	Простые платежи	Проверить и оплатить налоги физлиц	3.57	10	Google CrashLytics,Google Analytics,Google Firebase Analytics,Facebook Analytics,Facebook Login,Facebook Places,Facebook Share,Google Tag Manager,Branch,OpenTelemetry (OpenCensus, OpenTracing)	12	4	android.permission.WAKE_LOCK,android.permission.ACCESS_NETWORK_STATE,android.permission.FLASHLIGHT,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.REQUEST_INSTALL_PACKAGES,com.google.android.c2dm.permission.RECEIVE,android.permission.FOREGROUND_SERVICE,android.permission.INTERNET	android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CAMERA
ru.sberbank.sberbankir2020	Акционер Сбера	ПАО Сбербанк	Информация для акционеров СберБанка	1.21.0	2	Google CrashLytics,Google Firebase Analytics	17	5	android.permission.ACCESS_NETWORK_STATE,com.google.android.gms.permission.AD_ID,android.permission.ACCESS_WIFI_STATE,android.permission.WAKE_LOCK,android.permission.USE_FINGERPRINT,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.USE_BIOMETRIC,com.google.android.providers.gsf.permission.READ_GSERVICES,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.INTERNET,com.google.android.c2dm.permission.RECEIVE,android.permission.FOREGROUND_SERVICE	android.permission.READ_CALENDAR,android.permission.WRITE_CALENDAR,android.permission.READ_PHONE_STATE,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE
cb.ibank	УБРиР Мобильный банк	"ПАО КБ ""Уральский банк реконструкции и развития"""	Официальное приложение банка УБРиР	5.16.0	4	Google CrashLytics,Google Firebase Analytics,AppMetrica,Huawei Mobile Services (HMS) Core	27	8	com.google.android.c2dm.permission.RECEIVE,android.permission.WAKE_LOCK,android.permission.AUDIO_CAPTURE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.REQUEST_INSTALL_PACKAGES,com.google.android.gms.permission.AD_ID,android.permission.MODIFY_AUDIO_SETTINGS,com.google.android.providers.gsf.permission.READ_GSERVICES,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.WRITE_SETTINGS,android.permission.USE_FINGERPRINT,android.permission.VIBRATE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.INTERNET,android.permission.FLASHLIGHT,android.permission.VIDEO_CAPTURE,android.permission.NFC,com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.RECORD_AUDIO,android.permission.READ_CONTACTS,android.permission.READ_PHONE_STATE,android.permission.ACCESS_COARSE_LOCATION,android.permission.CAMERA,android.permission.READ_EXTERNAL_STORAGE
com.bifit.rncbbeta	РНКБ 24/7	РОССИЙСКИЙ НАЦИОНАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК (публичное акционерное общество)	РНКБ 24/7	1.67.1	2	Google Firebase Analytics,AppMetrica	27	7	android.permission.CHANGE_WIFI_STATE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.VIBRATE,com.google.android.providers.gsf.permission.READ_GSERVICES,android.permission.INTERNET,com.google.android.gms.permission.ACTIVITY_RECOGNITION,com.google.android.c2dm.permission.RECEIVE,android.permission.NFC,android.permission.ACCESS_NETWORK_STATE,android.permission.USE_BIOMETRIC,android.permission.BLUETOOTH_ADMIN,android.permission.ACCESS_WIFI_STATE,com.google.android.gms.permission.AD_ID,android.permission.HIGH_SAMPLING_RATE_SENSORS,android.permission.USE_FINGERPRINT,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.BLUETOOTH,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.WAKE_LOCK	android.permission.ACCESS_COARSE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.CAMERA,android.permission.READ_PHONE_STATE,android.permission.READ_CONTACTS
com.tochka.bank	Точка Х	Акционерное общество «Точка»	Новая версия приложения банка Точка	2.23.0	4	Google CrashLytics,Google Firebase Analytics,Huawei Mobile Services (HMS) Core,OpenTelemetry (OpenCensus, OpenTracing)	18	4	android.permission.USE_BIOMETRIC,android.permission.VIBRATE,com.google.android.c2dm.permission.RECEIVE,android.permission.USE_FINGERPRINT,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.tochka.bank.permission.PROCESS_PUSH_MSG,com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA,com.tochka.bank.permission.PUSH_PROVIDER,android.permission.WAKE_LOCK,android.permission.INTERNET,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.ACCESS_NETWORK_STATE,android.permission.CHANGE_NETWORK_STATE,android.permission.FOREGROUND_SERVICE	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_CONTACTS,android.permission.CALL_PHONE,android.permission.CAMERA
ru.platius.mobile	СберФуд 	"ООО ""КОМПАНИЯ ЮСИЭС"""	СберФуд: рестораны, кафе и бары.	6.6.8	4	AppsFlyer,Google CrashLytics,Pushwoosh,Google Firebase Analytics	14	5	android.permission.VIBRATE,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_WIFI_STATE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.INTERNET,android.permission.WAKE_LOCK,android.permission.NFC,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE	android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CAMERA
ru.tinkoff.sme	Тинькофф Бизнес для ИП и ООО	АО «Тинькофф Банк»	Онлайн банк	2.63.0	5	AppsFlyer,Google CrashLytics,Google Firebase Analytics,Amplitude,Huawei Mobile Services (HMS) Core	33	10	com.google.android.c2dm.permission.RECEIVE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,android.permission.USE_FINGERPRINT,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.FOREGROUND_SERVICE,android.permission.WAKE_LOCK,android.permission.BLUETOOTH,android.permission.USE_FULL_SCREEN_INTENT,ru.tinkoff.sme.permission.PUSH_PROVIDER,android.permission.REORDER_TASKS,com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA,android.permission.VIBRATE,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.ACCESS_WIFI_STATE,com.google.android.gms.permission.AD_ID,android.permission.NFC,android.permission.RECEIVE_BOOT_COMPLETED,ru.tinkoff.sme.permission.PROCESS_PUSH_MSG,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.USE_BIOMETRIC,android.permission.CHANGE_WIFI_STATE	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_CONTACTS,android.permission.CAMERA,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_CALENDAR,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_PHONE_STATE,android.permission.READ_EXTERNAL_STORAGE,android.permission.RECORD_AUDIO,android.permission.WRITE_CALENDAR
com.fssp.app	ФССП России: проверка долгов	ИП Шайхов Т.Р.	Проверка задолженности в ФССП по фамилии	1.0.0	1	AppMetrica	26	0	android.permission.ACCESS_NETWORK_STATE,me.everything.badger.permission.BADGE_COUNT_WRITE,com.sec.android.provider.badge.permission.READ,android.permission.READ_APP_BADGE,com.huawei.android.launcher.permission.CHANGE_BADGE,android.permission.USE_FULL_SCREEN_INTENT,com.huawei.android.launcher.permission.WRITE_SETTINGS,com.anddoes.launcher.permission.UPDATE_COUNT,com.google.android.gms.permission.AD_ID,android.permission.RECEIVE_BOOT_COMPLETED,com.htc.launcher.permission.UPDATE_SHORTCUT,com.oppo.launcher.permission.READ_SETTINGS,com.htc.launcher.permission.READ_SETTINGS,android.permission.INTERNET,com.huawei.android.launcher.permission.READ_SETTINGS,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,android.permission.SCHEDULE_EXACT_ALARM,com.sonyericsson.home.permission.BROADCAST_BADGE,com.majeur.launcher.permission.UPDATE_BADGE,android.permission.WAKE_LOCK,me.everything.badger.permission.BADGE_COUNT_READ,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.VIBRATE,com.oppo.launcher.permission.WRITE_SETTINGS,com.google.android.c2dm.permission.RECEIVE,com.sec.android.provider.badge.permission.WRITE	
ru.shtrafy_gibdd.nalogi	Мои налоги: личный кабинет	"ООО ""УЗНАТЬ ШТРАФЫ.РУ"" "	Оплата налогов по ИНН. Транспортный и др	2.6.4-google-release	5	Google CrashLytics,Google Analytics,Google Firebase Analytics,Google Tag Manager,AppMetrica	34	2	com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.sec.android.provider.badge.permission.READ,android.permission.ACCESS_WIFI_STATE,android.permission.VIBRATE,com.huawei.android.launcher.permission.READ_SETTINGS,android.permission.CHANGE_WIFI_STATE,me.everything.badger.permission.BADGE_COUNT_WRITE,com.htc.launcher.permission.UPDATE_SHORTCUT,org.policefines.finesNotCommercial.debug.provider.taxes.READ_DATABASE,android.permission.WAKE_LOCK,com.sec.android.provider.badge.permission.WRITE,com.huawei.android.launcher.permission.CHANGE_BADGE,android.permission.READ_APP_BADGE,com.majeur.launcher.permission.UPDATE_BADGE,com.huawei.android.launcher.permission.WRITE_SETTINGS,com.anddoes.launcher.permission.UPDATE_COUNT,android.permission.INTERNET,com.sonyericsson.home.permission.BROADCAST_BADGE,org.policefines.fines.debug.provider.taxes.READ_DATABASE,com.htc.launcher.permission.READ_SETTINGS,android.permission.FOREGROUND_SERVICE,com.oppo.launcher.permission.READ_SETTINGS,com.google.android.c2dm.permission.RECEIVE,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,org.policefines.finesNotCommercial.provider.taxes.READ_DATABASE,com.oppo.launcher.permission.WRITE_SETTINGS,android.permission.ACCESS_NETWORK_STATE,ru.shtrafy_gibdd.nalogi.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,org.policefines.fines.provider.taxes.READ_DATABASE,com.google.android.gms.permission.AD_ID,me.everything.badger.permission.BADGE_COUNT_READ,android.permission.RECEIVE_BOOT_COMPLETED	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CAMERA
ru.tinkoff.invest.course	Академия инвестиций	АО «Тинькофф Банк»	Рассказываем как начать инвестировать	3.0.0	4	AppsFlyer,Google CrashLytics,Google Firebase Analytics,myTracker	17	1	android.permission.FOREGROUND_SERVICE,android.permission.VIBRATE,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.WAKE_LOCK,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.SCHEDULE_EXACT_ALARM,com.google.android.gms.permission.AD_ID,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,android.permission.USE_BIOMETRIC,android.permission.USE_FULL_SCREEN_INTENT,android.permission.BLUETOOTH,android.permission.ACCESS_WIFI_STATE,android.permission.USE_FINGERPRINT,android.permission.NFC	android.permission.RECORD_AUDIO
ru.psbank.invest	ПСБ Инвестиции	 ПАО Промсвязьбанк	Личный кабинет инвестора	1.2.3-production	4	AppsFlyer,Google CrashLytics,Google Firebase Analytics,Huawei Mobile Services (HMS) Core	39	4	android.permission.SYSTEM_ALERT_WINDOW,android.permission.USE_FINGERPRINT,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA,me.everything.badger.permission.BADGE_COUNT_READ,com.huawei.android.launcher.permission.WRITE_SETTINGS,psb.com.mbanking.investment.ACCESS_TOKEN,com.oppo.launcher.permission.READ_SETTINGS,android.permission.READ_APP_BADGE,android.permission.RECEIVE_BOOT_COMPLETED,ru.psbank.invest.permission.PUSH_PROVIDER,com.android.vending.CHECK_LICENSE,me.everything.badger.permission.BADGE_COUNT_WRITE,com.anddoes.launcher.permission.UPDATE_COUNT,ru.psbank.invest.permission.PROCESS_PUSH_MSG,android.permission.INTERNET,android.permission.VIBRATE,com.huawei.android.launcher.permission.CHANGE_BADGE,com.htc.launcher.permission.READ_SETTINGS,com.sonyericsson.home.permission.BROADCAST_BADGE,com.oppo.launcher.permission.WRITE_SETTINGS,android.permission.USE_BIOMETRIC,com.majeur.launcher.permission.UPDATE_BADGE,android.permission.ACCESS_WIFI_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.AUTHENTICATE_ACCOUNTS,com.htc.launcher.permission.UPDATE_SHORTCUT,com.google.android.c2dm.permission.RECEIVE,com.huawei.android.launcher.permission.READ_SETTINGS,android.permission.FOREGROUND_SERVICE,com.sec.android.provider.badge.permission.WRITE,android.permission.WAKE_LOCK,com.sec.android.provider.badge.permission.READ,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.ACCESS_NETWORK_STATE	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_EXTERNAL_STORAGE
ru.rshb.dbo	Мобильный банк, Россельхозбанк	АО «Россельхозбанк»	С нами надежно!	22.06.3	1	Google Firebase Analytics	35	9	android.permission.WAKE_LOCK,com.oppo.launcher.permission.WRITE_SETTINGS,android.permission.QUERY_ALL_PACKAGES,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,com.huawei.android.launcher.permission.WRITE_SETTINGS,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_WIFI_STATE,android.permission.INTERNET,com.sec.android.provider.badge.permission.WRITE,android.permission.FLASHLIGHT,android.permission.USE_FINGERPRINT,com.sec.android.provider.badge.permission.READ,com.oppo.launcher.permission.READ_SETTINGS,android.permission.READ_APP_BADGE,me.everything.badger.permission.BADGE_COUNT_WRITE,com.htc.launcher.permission.UPDATE_SHORTCUT,com.sonyericsson.home.permission.BROADCAST_BADGE,com.htc.launcher.permission.READ_SETTINGS,com.anddoes.launcher.permission.UPDATE_COUNT,com.huawei.android.launcher.permission.CHANGE_BADGE,me.everything.badger.permission.BADGE_COUNT_READ,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.VIBRATE,com.huawei.android.launcher.permission.READ_SETTINGS,android.permission.ACCESS_NETWORK_STATE,com.majeur.launcher.permission.UPDATE_BADGE	android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_CONTACTS,android.permission.GET_ACCOUNTS,android.permission.CAMERA,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_PHONE_STATE,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_CONTACTS
ru.cbalkp.rel2	Кэшбэк с Алиэкспресс и других	Гладышев Игорь Валерьевич	Покупай там же, но дешевле.	1.3.13	6	Google CrashLytics,Google Analytics,Google Firebase Analytics,Google Tag Manager,AppMetrica,VKontakte SDK	10	3	android.permission.ACCESS_NETWORK_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.c2dm.permission.RECEIVE,android.permission.WAKE_LOCK,android.permission.INTERNET,android.permission.FLASHLIGHT,com.google.android.providers.gsf.permission.READ_GSERVICES	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CAMERA,android.permission.READ_EXTERNAL_STORAGE
org.ray.fines	Штрафы ГИБДД	ООО «Реактив Фон»	Штрафы ГИБДД официальные	1.0.4	6	Google CrashLytics,Google Firebase Analytics,HelpShift,Amplitude,AppMetrica,Huawei Mobile Services (HMS) Core	16	4	android.permission.FOREGROUND_SERVICE,android.permission.USE_FINGERPRINT,android.permission.INTERNET,android.permission.WAKE_LOCK,android.permission.ACCESS_WIFI_STATE,org.reactivephone.permission.C2D_MESSAGE,com.android.vending.BILLING,android.permission.ACCESS_NETWORK_STATE,android.permission.RECEIVE_BOOT_COMPLETED,com.google.android.gms.permission.AD_ID,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.c2dm.permission.RECEIVE	android.permission.READ_EXTERNAL_STORAGE,android.permission.GET_ACCOUNTS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CAMERA
ru.mkb.mobile	МКБ Онлайн	ПАО «МОСКОВСКИЙ КРЕДИТНЫЙ БАНК»	Все финансы в одном приложении.	3.57.0.112	4	Google CrashLytics,Google Firebase Analytics,Dynatrace,Google AdMob	25	8	com.google.android.c2dm.permission.RECEIVE,android.permission.WAKE_LOCK,android.permission.FOREGROUND_SERVICE,android.permission.USE_BIOMETRIC,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.GET_TASKS,android.permission.WRITE_SYNC_SETTINGS,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.NFC,com.android.launcher.permission.INSTALL_SHORTCUT,android.permission.ACCESS_NETWORK_STATE,android.permission.QUERY_ALL_PACKAGES,android.permission.VIBRATE,android.permission.USE_FINGERPRINT,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.ACCESS_WIFI_STATE,android.permission.INTERNET	android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_PHONE_STATE,android.permission.CAMERA,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.RECORD_AUDIO,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_CONTACTS
digital.fact.saver	Копилка 2.0	"ООО ЦИТ ""ФАКТ"""	Уникальный финансовый менеджер	1.0.27	4	Google CrashLytics,Google Firebase Analytics,Yandex Ad,AppMetrica	15	2	android.permission.INTERNET,com.google.android.gms.permission.AD_ID,android.permission.ACCESS_WIFI_STATE,android.permission.USE_FINGERPRINT,android.permission.WAKE_LOCK,android.permission.FOREGROUND_SERVICE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.SCHEDULE_EXACT_ALARM,android.permission.ACCESS_NETWORK_STATE,com.android.vending.BILLING,android.permission.USE_BIOMETRIC,android.permission.VIBRATE,android.permission.RECEIVE_BOOT_COMPLETED	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CAMERA
