id	num	is_danger	apps
android.permission.AUTHENTICATE_ACCOUNTS	4	False	ru.yandex.yandexnavi,ru.yandex.yandexmaps,ru.yandex.taxi,ru.tutu.tutu_emp
com.google.android.gms.permission.CAR_VENDOR_EXTENSION	2	False	ru.yandex.yandexnavi,ru.yandex.yandexmaps
yandex.auto.permission.INTERACT_WITH_UPDATER	1	False	ru.yandex.yandexnavi
android.permission.USE_CREDENTIALS	3	False	ru.yandex.yandexnavi,ru.yandex.yandexmaps,ru.yandex.taxi
android.permission.ACTIVITY_RECOGNITION	2	False	ru.yandex.yandexnavi,ru.yandex.yandexmaps
com.google.android.gms.permission.AD_ID	41	False	ru.yandex.yandexnavi,ru.dublgis.dgismobile,ru.yandex.yandexmaps,ru.mosmetro.metro,com.sberauto.mobile,ru.farpost.dromfilter,ru.yandex.taxi,ru.bloodsoft.gibddchecker,org.reactivephone,org.ray.auto,ru.belkacar.belkacar,com.taxsee.taxsee,ru.invoicebox.troika.individual,ru.vin.proverka.auto,ru.tutu.tutu_emp,infobot.gibdd.vin.auto,youdrive.today,ru.mosgorpass,com.gibdd.app,ru.russpass.tourist,com.vladdrummer.autorus,ru.linevo.pddabm,com.do_apps.catalog_309,org.policefines.finesNotCommercial,ru.softinvent.bikecomp,ru.invoicebox.troika,com.blackspoongames.dopog,ru.antinteractive.antlivemobile,ru.gazprombank.gorodpay,com.smartway,ru.taxovichkof.android,com.sitronics.app,io.teamb.moyka,com.gootax.zam211,ru.bstd.tmr_trade_in_check_app,ru.zencar.mobile.app,ru.rncard.virtualcard,ru.avtobandigital.app,com.transportspb.app,ru.gruzovichkof.android,ru.taxovichkof.pult
com.yandex.permission.AM_COMMUNICATION	3	False	ru.yandex.yandexnavi,ru.yandex.yandexmaps,ru.yandex.taxi
android.permission.READ_PHONE_STATE	19	True	ru.yandex.yandexnavi,ru.yandex.yandexmaps,com.ivolk.StrelkaGPS,ru.aeroflot,ru.mosparking.appnew,com.sberauto.mobile,com.ivolk.estrelka,ru.farpost.dromfilter,ru.yandex.taxi,ru.belkacar.belkacar,com.taxsee.taxsee,ru.tutu.tutu_emp,youdrive.today,com.poputti.app,aero.svo.app,io.ionic.autoinfo,ru.antinteractive.antlivemobile,ru.android.cars7,ru.rncard.virtualcard
yandex.auto.permission.ACCESS_FM_RADIO	1	False	ru.yandex.yandexnavi
com.google.android.gms.permission.ACTIVITY_RECOGNITION	8	False	ru.yandex.yandexnavi,ru.yandex.yandexmaps,com.tisonline.ttwcome_driver,com.tisonline.tis_taxi,com.tisonline.tis_driver_rl,com.tisonline.tis_driver_request,com.tisonline.tis_driver,ru.zencar.mobile.app
android.permission.RECEIVE_BOOT_COMPLETED	51	False	ru.yandex.yandexnavi,ru.dublgis.dgismobile,ru.yandex.yandexmaps,com.ivolk.StrelkaGPS,ru.yandex.metro,ru.mosmetro.metro,ru.mosparking.appnew,com.ivolk.estrelka,ru.farpost.dromfilter,com.mybedy.antiradar.rustore,ru.bloodsoft.gibddchecker,org.reactivephone,org.ray.auto,ru.belkacar.belkacar,com.taxsee.taxsee,ru.gibdd_pay.app,ru.invoicebox.troika.individual,ru.tutu.tutu_emp,youdrive.today,ru.aviabilety.deshevo,com.poputti.app,ru.mosgorpass,com.gibdd.app,ru.russpass.tourist,com.vladdrummer.autorus,aero.svo.app,ru.kih.transport.sochi,io.ionic.autoinfo,ru.elzforesttech.gisapp,org.policefines.finesNotCommercial,ru.invoicebox.troika,ru.antinteractive.antlivemobile,ru.sdt.courier,ru.gazprombank.gorodpay,su.ati.client.android,ru.android.cars7,com.smartway,ru.taxovichkof.android,ru.teligent.gazApp,com.sitronics.app,ru.taximaster.tmtaxicaller.id7705,com.gootax.zam211,com.smarttransport.its.ordervehicle,su.ati.driver,com.wYAndeksTaksiregistratsiya_8953685,ru.zencar.mobile.app,ru.rncard.virtualcard,ru.avtobandigital.app,ru.smarttransport.monitoring_ums,ru.gruzovichkof.android,ru.taxovichkof.pult
android.permission.MANAGE_ACCOUNTS	5	False	ru.yandex.yandexnavi,ru.yandex.yandexmaps,ru.yandex.taxi,ru.tutu.tutu_emp,ru.grandtrain.app
