package	title	creator	description	version	trackers_num	trackers	perm_num_total	perm_num_dang	perm_normal	perm_dang
air.ru.vigr.mushroomers2	Грибники и Кланы	Vigr Games	Собирайте грибы, готовьте и общайтесь!	4.4.6	6	Google Analytics,Google Firebase Analytics,Google Tag Manager,OneSignal,Tapjoy,Huawei Mobile Services (HMS) Core	28	2	com.anddoes.launcher.permission.UPDATE_COUNT,com.oppo.launcher.permission.READ_SETTINGS,com.sec.android.provider.badge.permission.WRITE,android.permission.DISABLE_KEYGUARD,com.majeur.launcher.permission.UPDATE_BADGE,me.everything.badger.permission.BADGE_COUNT_WRITE,com.huawei.android.launcher.permission.CHANGE_BADGE,com.huawei.android.launcher.permission.READ_SETTINGS,me.everything.badger.permission.BADGE_COUNT_READ,com.sec.android.provider.badge.permission.READ,air.ru.vigr.mushroomers2.permission.C2D_MESSAGE,com.sonyericsson.home.permission.BROADCAST_BADGE,com.oppo.launcher.permission.WRITE_SETTINGS,android.permission.REQUEST_INSTALL_PACKAGES,com.android.vending.BILLING,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_NETWORK_STATE,com.htc.launcher.permission.UPDATE_SHORTCUT,android.permission.READ_APP_BADGE,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,com.htc.launcher.permission.READ_SETTINGS,android.permission.ACCESS_WIFI_STATE,android.permission.WAKE_LOCK,com.huawei.android.launcher.permission.WRITE_SETTINGS,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.INTERNET	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE
ru.vgtrofimov.ballsshmalls	Нашарик	Viktor Trofimov	Покажи свою ловкость в управлении шаром	1.02	0		0	0		
yet.another.dino	Yet Another Dino	Aleksandr Maslov	Chrome динозаврик в 3D	1.0.9	4	Google CrashLytics,Google Firebase Analytics,Kochava,Google AdMob	7	0	android.permission.ACCESS_WIFI_STATE,com.google.android.gms.permission.AD_ID,android.permission.WAKE_LOCK,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,android.permission.RECEIVE_BOOT_COMPLETED,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE	
com.myscaryteacher.tips	Путеводитель Страшный учитель	ИП ЖАННА ОЗДЕМИР СЕМГАЛИЕВНА	Путеводитель по Страшному Учителю с вами	1	3	Google Firebase Analytics,Unity3d Ads,Google AdMob	6	0	android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.FOREGROUND_SERVICE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.WAKE_LOCK,com.google.android.gms.permission.AD_ID	
air.ru.vigr.forestbounty	Грибники: дары леса	Vigr Games	Ищите дары леса и готовьте на природе	3.4.5	6	Google Analytics,Google Firebase Analytics,Google Tag Manager,OneSignal,Tapjoy,Huawei Mobile Services (HMS) Core	29	2	com.htc.launcher.permission.UPDATE_SHORTCUT,com.anddoes.launcher.permission.UPDATE_COUNT,android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,com.sonyericsson.home.permission.BROADCAST_BADGE,android.permission.DISABLE_KEYGUARD,air.ru.vigr.forestbounty.permission.C2D_MESSAGE,me.everything.badger.permission.BADGE_COUNT_READ,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.oppo.launcher.permission.READ_SETTINGS,com.android.vending.BILLING,android.permission.READ_APP_BADGE,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.FOREGROUND_SERVICE,com.sec.android.provider.badge.permission.WRITE,com.sec.android.provider.badge.permission.READ,android.permission.WAKE_LOCK,com.huawei.android.launcher.permission.CHANGE_BADGE,com.google.android.c2dm.permission.RECEIVE,me.everything.badger.permission.BADGE_COUNT_WRITE,com.oppo.launcher.permission.WRITE_SETTINGS,com.htc.launcher.permission.READ_SETTINGS,com.huawei.android.launcher.permission.WRITE_SETTINGS,com.majeur.launcher.permission.UPDATE_BADGE,android.permission.ACCESS_NETWORK_STATE,com.huawei.android.launcher.permission.READ_SETTINGS	android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE
com.herocraft.game.free.taptapbuilder	Тап Тап: Построй свой город	HeroCraft	Построй мегаполис своими руками!	5.2.2	20	AppsFlyer,Google Firebase Analytics,Facebook Ads,Facebook Analytics,Facebook Login,Facebook Share,AppLovin (MAX and SparkLabs),AdColony,Amazon Advertisement,Inmobi,Unity3d Ads,Yandex Ad,Amplitude,AppMetrica,Vungle,Tapjoy,Mintegral,Tenjin,Google AdMob,IAB Open Measurement	11	1	android.permission.ACCESS_WIFI_STATE,android.permission.FOREGROUND_SERVICE,android.permission.ACCESS_NETWORK_STATE,com.herocraft.game.free.taptapbuilder.permission.C2D_MESSAGE,com.google.android.gms.permission.AD_ID,android.permission.INTERNET,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.WAKE_LOCK,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.android.vending.BILLING	android.permission.WRITE_EXTERNAL_STORAGE
com.fruitshake.fairyrpg	Мстители: Битвы и Кланы	ИП Галкин Сергей Александрович	RPG для тебя: прокачка, кланы, PvP	2.4	6	AppsFlyer,Google Firebase Analytics,Facebook Analytics,Facebook Login,Facebook Share,VKontakte SDK	7	0	com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.INTERNET,android.permission.WAKE_LOCK,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_NETWORK_STATE,com.android.vending.BILLING,com.fruitshake.fairyrpg.permission.C2D_MESSAGE	
com.broccoligames.vegamixru	Вега Микс: Приключения 3 в ряд	"ООО ""Брокколи Геймз"""	Таинственный остров с тайнами ждёт вас	0.2	3	AppsFlyer,Google CrashLytics,Google Firebase Analytics	9	2	android.permission.FOREGROUND_SERVICE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.WAKE_LOCK,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,com.android.vending.BILLING,com.google.android.c2dm.permission.RECEIVE	android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE
com.hwggames.poppy.huggy.wuggy.factory	Хагги Вагги 3D	ИП Носов Сергей Носов	Играй своим любимым персонажем сейчас!	1.2	1	GameAnalytics	3	0	android.permission.WAKE_LOCK,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE	
sovfin.game.pukman	 ПУКМАН	"ООО ""СОВФИН"""	Помогите главному герою игры ПУКМАНУ	1.0.0.4	3	Google Firebase Analytics,Yandex Ad,AppMetrica	10	2	android.permission.VIBRATE,android.permission.ACCESS_WIFI_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.WAKE_LOCK,com.google.android.c2dm.permission.RECEIVE,com.google.android.gms.permission.AD_ID	android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION
ru.livegames.playnet	Livegames Club	ООО НаноФлэш	Классические игры онлайн	4.10	4	Google Firebase Analytics,Facebook Analytics,Facebook Login,Facebook Share	9	2	android.permission.INTERNET,com.android.vending.BILLING,android.permission.WAKE_LOCK,android.permission.ACCESS_NETWORK_STATE,com.google.android.c2dm.permission.RECEIVE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,ru.livegames.playnet.permission.C2D_MESSAGE	android.permission.READ_EXTERNAL_STORAGE,android.permission.CAMERA
com.creosplay.Checkers	Шашки	Креос Дизайн	Шашки — логическая настольная игра 	1.0	1	AppMetrica	5	1	android.permission.ACCESS_NETWORK_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.gms.permission.AD_ID,android.permission.INTERNET	android.permission.ACCESS_FINE_LOCATION
tech.studio3.bestcave	Order of Fate - Рогалик Офлайн	ИП Власенко Андрей Николаевич	Получи удовольствие от офлайн-игры!	1.26.4	17	AppsFlyer,Google CrashLytics,Google Firebase Analytics,Facebook Analytics,Facebook Login,Facebook Share,AppLovin (MAX and SparkLabs),Amazon Advertisement,Fyber,ironSource,Vungle,myTracker,myTarget,Tapjoy,Mintegral,Google AdMob,IAB Open Measurement	10	0	android.permission.ACCESS_NETWORK_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_WIFI_STATE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.FOREGROUND_SERVICE,com.google.android.c2dm.permission.RECEIVE,android.permission.INTERNET,com.google.android.gms.permission.AD_ID,com.android.vending.BILLING,android.permission.WAKE_LOCK	
com.mommylonggame.ca	Scary Survival Game	ИП ЖАННА ОЗДЕМИР СЕМГАЛИЕВНА	Готовы ли вы к игре ужасов!	3	2	Unity3d Ads,Google AdMob	3	0	com.google.android.gms.permission.AD_ID,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET	
ru.zebomba.find	Где отличие? (Онлайн)	Zebomba Games	Поиск отличий на картинках онлайн! 	1.1.21	17	AppsFlyer,Google Firebase Analytics,Facebook Ads,Facebook Analytics,Facebook Login,Facebook Share,AppLovin (MAX and SparkLabs),AdColony,Amazon Advertisement,Unity3d Ads,Yandex Ad,AppMetrica,OneSignal,Mintegral,Google AdMob,IAB Open Measurement,Huawei Mobile Services (HMS) Core	29	1	android.permission.VIBRATE,com.sonyericsson.home.permission.BROADCAST_BADGE,com.majeur.launcher.permission.UPDATE_BADGE,com.sec.android.provider.badge.permission.WRITE,com.htc.launcher.permission.READ_SETTINGS,com.huawei.android.launcher.permission.CHANGE_BADGE,com.anddoes.launcher.permission.UPDATE_COUNT,com.sec.android.provider.badge.permission.READ,com.android.vending.BILLING,com.oppo.launcher.permission.READ_SETTINGS,android.permission.ACCESS_WIFI_STATE,android.permission.WAKE_LOCK,me.everything.badger.permission.BADGE_COUNT_READ,com.google.android.gms.permission.AD_ID,com.google.android.c2dm.permission.RECEIVE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.ACCESS_NETWORK_STATE,android.permission.FOREGROUND_SERVICE,android.permission.READ_APP_BADGE,android.permission.INTERNET,com.huawei.android.launcher.permission.WRITE_SETTINGS,ru.zebomba.find.permission.C2D_MESSAGE,com.huawei.android.launcher.permission.READ_SETTINGS,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,com.htc.launcher.permission.UPDATE_SHORTCUT,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.oppo.launcher.permission.WRITE_SETTINGS,me.everything.badger.permission.BADGE_COUNT_WRITE	android.permission.WRITE_EXTERNAL_STORAGE
com.tsartech.bricks	Bricks & Woods	ИП Осипов Владимир Олегович	Целая гора головоломок!	1.0	7	AppsFlyer,Facebook Analytics,Facebook Login,Facebook Share,Unity3d Ads,Amplitude,Google AdMob	4	0	com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,com.google.android.gms.permission.AD_ID	
ru.tmgame.client	ТехноМагия	Общество с ограниченной ответственностью  «Кибер Плюс»	Бесплатная игра для прирожденных героев.	703	1	AppsFlyer	7	2	android.permission.ACCESS_NETWORK_STATE,com.android.vending.BILLING,android.permission.FOREGROUND_SERVICE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.INTERNET	android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE
uralpro.CapitalsOfTheWorld	Столицы мира - игра	UralPro	Игра на знание столиц мира.	1.1	3	Yandex Ad,AppMetrica,Google AdMob	6	0	android.permission.VIBRATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_WIFI_STATE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,com.android.vending.BILLING	
com.herocraft.game.fruitshake.brawlking	Brawl King - Roguelike	HeroCraft	Круши и кромсай!	0.24.3	19	Google CrashLytics,Google Firebase Analytics,Moat,Facebook Ads,Facebook Analytics,Facebook Login,Facebook Share,AppLovin (MAX and SparkLabs),AdColony,Inmobi,Unity3d Ads,Yandex Ad,Amplitude,AppMetrica,Tapjoy,Mintegral,Tenjin,Google AdMob,IAB Open Measurement	11	0	android.permission.ACCESS_WIFI_STATE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.READ_LOGS,android.permission.INTERNET,android.permission.WAKE_LOCK,com.android.vending.BILLING,android.permission.VIBRATE,android.permission.ACCESS_NETWORK_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.gms.permission.AD_ID,android.permission.FOREGROUND_SERVICE	
net.elvista.game101	101 HD	ИП Кулаков Андрей Сергеевич	Популярная карточная игра Сто Одно	1.0.11	18	Google CrashLytics,Google Firebase Analytics,AppLovin (MAX and SparkLabs),AdColony,Amazon Advertisement,Unity3d Ads,Yandex Ad,AppMetrica,Appodeal,Criteo,myTracker,myTarget,Google AdMob,IAB Open Measurement,Pangle,Appodeal Stack,BidMachine,Solar2D (Corona)	13	3	android.permission.ACCESS_NETWORK_STATE,com.android.vending.BILLING,android.permission.WAKE_LOCK,android.permission.ACCESS_WIFI_STATE,com.google.android.gms.permission.AD_ID,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.RECEIVE_BOOT_COMPLETED,com.google.android.c2dm.permission.RECEIVE,android.permission.VIBRATE,android.permission.INTERNET	android.permission.READ_PHONE_STATE,android.permission.ACCESS_COARSE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE
in.x42.zenbox	Hotel Match	42 Apps	Решай головоломки и декорируй отель!	1.0.32	0		9	1	com.android.vending.BILLING,android.permission.VIBRATE,android.permission.FOREGROUND_SERVICE,com.google.android.gms.permission.AD_ID,android.permission.INTERNET,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,android.permission.WAKE_LOCK	android.permission.ACCESS_FINE_LOCATION
com.DDreamgames.Hoosegow	Hoosegow: Prison Survival	D.Dream games	Черная комедия о жизни в тюрьме.	1.4.57	26	AppsFlyer,Google CrashLytics,Ogury Presage,Google Firebase Analytics,Adjust,Facebook Ads,Facebook Analytics,Facebook Login,Facebook Share,AppLovin (MAX and SparkLabs),AdColony,Amazon Advertisement,Unity3d Ads,Yandex Ad,AppMetrica,ironSource,Appodeal,Vungle,Criteo,myTracker,myTarget,Google AdMob,IAB Open Measurement,Pangle,Appodeal Stack,BidMachine	15	3	com.google.android.gms.permission.AD_ID,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.android.vending.BILLING,android.permission.INTERNET,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_NETWORK_STATE,android.permission.WAKE_LOCK,android.permission.FOREGROUND_SERVICE,android.permission.ACCESS_WIFI_STATE,android.permission.RECEIVE_BOOT_COMPLETED,com.DDreamgames.Hoosegow.permission.C2D_MESSAGE,android.permission.READ_LOGS	android.permission.ACCESS_FINE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_COARSE_LOCATION
com.creosplay.toycar	Toy Car	Креос Дизайн	Управляй игрушечной машинкой	1.3.9	22	AppsFlyer,Google Firebase Analytics,ChartBoost,Facebook Ads,Facebook Analytics,Facebook Login,Facebook Share,AppLovin (MAX and SparkLabs),AdColony,Fyber,Inmobi,Unity3d Ads,AppMetrica,ironSource,Vungle,myTracker,HyprMX,myTarget,Tapjoy,Google AdMob,IAB Open Measurement,Pangle	12	3	android.permission.RECEIVE_BOOT_COMPLETED,android.permission.ACCESS_WIFI_STATE,android.permission.FOREGROUND_SERVICE,com.android.vending.BILLING,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.WAKE_LOCK,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,com.google.android.gms.permission.AD_ID	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_EXTERNAL_STORAGE
com.zmedia.wordtower	Башня Слов	Z-Media	Разбей башню слов с лягушкой	1.12.1	11	AppsFlyer,Google CrashLytics,Google Analytics,Google Firebase Analytics,Adjust,Facebook Analytics,Facebook Login,Facebook Share,Google Tag Manager,Unity3d Ads,Google AdMob	25	1	android.permission.READ_APP_BADGE,com.huawei.android.launcher.permission.CHANGE_BADGE,com.oppo.launcher.permission.READ_SETTINGS,com.sec.android.provider.badge.permission.READ,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,android.permission.FOREGROUND_SERVICE,com.google.android.c2dm.permission.RECEIVE,com.android.vending.BILLING,me.everything.badger.permission.BADGE_COUNT_WRITE,com.majeur.launcher.permission.UPDATE_BADGE,com.huawei.android.launcher.permission.WRITE_SETTINGS,com.sec.android.provider.badge.permission.WRITE,com.htc.launcher.permission.UPDATE_SHORTCUT,com.huawei.android.launcher.permission.READ_SETTINGS,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,com.sonyericsson.home.permission.BROADCAST_BADGE,android.permission.INTERNET,com.oppo.launcher.permission.WRITE_SETTINGS,com.anddoes.launcher.permission.UPDATE_COUNT,me.everything.badger.permission.BADGE_COUNT_READ,android.permission.WAKE_LOCK,com.htc.launcher.permission.READ_SETTINGS,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE	android.permission.WRITE_EXTERNAL_STORAGE
com.DefaultCompany.Kosinka	Косынка	Креос Дизайн	Классическая косынка	1.0	2	Yandex Ad,AppMetrica	7	2	com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_WIFI_STATE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,com.google.android.gms.permission.AD_ID	android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION
uralpro.CountriesOfTheWorld	Страны мира - игра 	UralPro	Игра на знание стран по флагу.	1.2	3	Yandex Ad,AppMetrica,Google AdMob	6	0	android.permission.VIBRATE,com.android.vending.BILLING,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET	
uralpro.MasterOfFinds	Мастер находок	UralPro	Поиск элементов на время	1.3	3	Yandex Ad,AppMetrica,Google AdMob	6	0	android.permission.ACCESS_NETWORK_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.VIBRATE,android.permission.ACCESS_WIFI_STATE,android.permission.INTERNET,com.android.vending.BILLING	
sovfin.game.cosmojohn	КосмоДжон	"ООО ""СОВФИН"""	увлекательная и захватывающая игра	1.1.1.10	2	Yandex Ad,AppMetrica	6	1	android.permission.ACCESS_WIFI_STATE,com.google.android.gms.permission.AD_ID,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE	android.permission.ACCESS_COARSE_LOCATION
com.DigitalOxygen.LiveDinosaurs	Живые динозавры	Digital Oxygen	Собери всех динозавров и оживи их!	0.5	0		5	3	android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,android.permission.CAMERA
com.aksgaming.sudoku3d	Судоку 3Д от Sudoku3D.org	Индивидуальный предприниматель Акимова Олеся Николаевна	Самая продвинутая Судоку от Sudoku3D.org	1.0.7.19	2	Google Firebase Analytics,Google AdMob	7	1	android.permission.RECEIVE_BOOT_COMPLETED,android.permission.ACCESS_NETWORK_STATE,android.permission.WAKE_LOCK,android.permission.VIBRATE,com.android.vending.BILLING,android.permission.INTERNET	android.permission.WRITE_EXTERNAL_STORAGE
air.LovestoryJailbreak	Love story - Jailbreak	ИП Стародымов Дмитрий Сергеевич	Игра для любителей жанра Побег из тюрьмы	1.0.0	1	Google Analytics	1	0	android.permission.INTERNET	
logoped.language.speech.therapy.zv01	Автоматизация звука А	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВАТОР"""	Тренажер для навыков звукопроизношения	1.0.4.4	0		3	1	android.permission.INTERNET,android.permission.FOREGROUND_SERVICE	android.permission.WRITE_EXTERNAL_STORAGE
com.CyberRom.TwentyFortyEight	2048 3D	КИБЕР-РОМ	3D-версия классической игры 2048	1.7.1	0		2	0	android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE	
games.odin.ppsv2	Heroes & Elements: Puzzle RPG 	"Общество с ограниченной ответственностью ""Инфиннити"""	Match-3 RPG с захватывающими боями	710	7	Google Firebase Analytics,Adjust,Facebook Analytics,Facebook Login,Facebook Share,ironSource,IAB Open Measurement	8	1	com.google.android.gms.permission.AD_ID,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.android.vending.BILLING,android.permission.ACCESS_WIFI_STATE,android.permission.WAKE_LOCK	android.permission.READ_PHONE_STATE
uralpro.Game2048	2048 - с 3х3 до 8х8	UralPro	Одна из популярных игр	1.2	3	Yandex Ad,AppMetrica,Google AdMob	6	0	com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.VIBRATE,android.permission.INTERNET,com.android.vending.BILLING,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE	
com.ARTMLOXStudio.FlySky	FlySky	ИП Ерёменко Вероника  Александровна	2D стрелялка 	0.1.5	2	Unity3d Ads,Google AdMob	2	0	android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET	
appex.game3d.maze	3D Лабиринт с физикой	ИП Емельянов Егор Сергеевич	3D Лабиринт 💎 на физическим движке	1.5.5g	0		2	0	android.permission.INTERNET,android.permission.VIBRATE	
com.Maam.ru.Openthedoor	Открой дверь. Квест для детей 	ИП Фонов Дмитрий Владиславович	Логические игры для детей	1.0	0		0	0		
com.UltramarineGames.ColoringGarden	Garden Coloring Puzzle	ООО Ультрамарин	Раскрасьте свой сад разными цветами! 	1.0.5	13	Google Firebase Analytics,Facebook Ads,Facebook Analytics,Facebook Login,Facebook Share,AppLovin (MAX and SparkLabs),Unity3d Ads,ironSource,Vungle,Tapjoy,Google AdMob,IAB Open Measurement,Pangle	11	1	android.permission.VIBRATE,android.permission.WAKE_LOCK,android.permission.ACCESS_WIFI_STATE,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,com.android.vending.BILLING,android.permission.FOREGROUND_SERVICE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.RECEIVE_BOOT_COMPLETED	android.permission.WRITE_EXTERNAL_STORAGE
logoped.language.speech.therapy.zv79	Автоматизация звук Р для детей	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВАТОР"""	Тренажер для навыков звукопроизношения	1.0.4.4	0		3	1	android.permission.FOREGROUND_SERVICE,android.permission.INTERNET	android.permission.WRITE_EXTERNAL_STORAGE
com.herocraft.game.mafioso.gangster.paradise.pvp	Мафиозо: Мафия - ПвП онлайн	HeroCraft	Тактики в пошаговых PvP боях онлайн	2.7.0	24	AppsFlyer,Flurry,Google CrashLytics,Google Firebase Analytics,Facebook Ads,Facebook Analytics,Facebook Login,Facebook Share,AppLovin (MAX and SparkLabs),AdColony,Amazon Advertisement,Inmobi,Unity3d Ads,Yandex Ad,AppMetrica,Vungle,myTracker,OneSignal,Tapjoy,Mintegral,GameAnalytics,Google AdMob,IAB Open Measurement,Pangle	28	0	com.huawei.android.launcher.permission.WRITE_SETTINGS,com.sec.android.provider.badge.permission.WRITE,com.sec.android.provider.badge.permission.READ,com.majeur.launcher.permission.UPDATE_BADGE,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,com.htc.launcher.permission.UPDATE_SHORTCUT,com.oppo.launcher.permission.READ_SETTINGS,com.google.android.gms.permission.AD_ID,com.huawei.android.launcher.permission.READ_SETTINGS,android.permission.VIBRATE,android.permission.RECEIVE_BOOT_COMPLETED,com.oppo.launcher.permission.WRITE_SETTINGS,com.google.android.c2dm.permission.RECEIVE,android.permission.INTERNET,android.permission.WAKE_LOCK,com.android.vending.BILLING,com.sonyericsson.home.permission.BROADCAST_BADGE,me.everything.badger.permission.BADGE_COUNT_READ,android.permission.FOREGROUND_SERVICE,com.htc.launcher.permission.READ_SETTINGS,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,me.everything.badger.permission.BADGE_COUNT_WRITE,android.permission.ACCESS_WIFI_STATE,com.herocraft.game.mafioso.gangster.paradise.pvp.permission.C2D_MESSAGE,android.permission.ACCESS_NETWORK_STATE,com.huawei.android.launcher.permission.CHANGE_BADGE,android.permission.READ_APP_BADGE,com.anddoes.launcher.permission.UPDATE_COUNT	
com.nemesisgamestudio.HardCorePlatformer	HardcorePlatformer	ИП Ерёменко Вероника  Александровна	2d платформер	1	2	Unity3d Ads,Google AdMob	3	0	android.permission.ACCESS_NETWORK_STATE,com.android.vending.BILLING,android.permission.INTERNET	
logoped.language.speech.therapy.zv80	Автоматизация звук Р’ детям	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВАТОР"""	Тренажер для навыков звукопроизношения	1.0.4.4	0		3	1	android.permission.INTERNET,android.permission.FOREGROUND_SERVICE	android.permission.WRITE_EXTERNAL_STORAGE
logoped.language.speech.therapy.zv05	Автоматизация звука Ы	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВАТОР"""	Тренажер для навыков звукопроизношения	1.0.4.5	0		3	1	android.permission.INTERNET,android.permission.FOREGROUND_SERVICE	android.permission.WRITE_EXTERNAL_STORAGE
logoped.language.speech.therapy.zv77	Автоматизация звук [Р-от [д]	"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВАТОР"""	Тренажер для навыков звукопроизношения	1.0.4.4	0		3	1	android.permission.FOREGROUND_SERVICE,android.permission.INTERNET	android.permission.WRITE_EXTERNAL_STORAGE
ru.dev_professional.ru.xoonline	"Сетевая игра ""Крестики-нолики"""	ИП Соловьев Константин Владимирович	"Играйте по сети в ""Крестики-нолики"""	1.1	2	Google Firebase Analytics,Google AdMob	4	0	android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.WAKE_LOCK,android.permission.RECEIVE_BOOT_COMPLETED	
com.CyberRom.SodaDefender	Soda Bubble Shooter	КИБЕР-РОМ	Аркадный бабл шутер стрелялка	1.1.25	3	Unity3d Ads,Amplitude,Google AdMob	5	0	com.android.vending.BILLING,android.permission.ACCESS_NETWORK_STATE,com.google.android.gms.permission.AD_ID,android.permission.FOREGROUND_SERVICE,android.permission.INTERNET	
com.kirlanik499	Породы кошек (викторина)	"ООО ""КИРЛАНИК"""	Угадай кошку!	2.0.8	6	Yandex Ad,AppMetrica,myTracker,myTarget,Google AdMob,IAB Open Measurement	7	0	android.permission.INTERNET,com.google.android.gms.permission.AD_ID,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,android.permission.FOREGROUND_SERVICE,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.ACCESS_WIFI_STATE	
