id	num	is_danger	apps
com.samsung.android.iap.permission.BILLING	2	False	com.okg.theheavens,com.okg.mergecats
android.permission.SET_ORIENTATION	2	False	com.herocraft.game.free.redball3,com.herocraft.game.free.jollydaysfarm
android.permission.WRITE_MEDIA_STORAGE	2	False	com.herocraft.game.free.redball3,com.herocraft.game.free.jollydaysfarm
android.permission.CHANGE_WIFI_STATE	3	False	com.herocraft.game.free.redball3,com.espritgames.rpg.nine.songs,com.dreamcraftstudio.fantasyhearts
android.permission.BROADCAST_STICKY	2	False	com.espritgames.rpg.nine.songs,com.bitrebus.antarium.huawei
android.permission.RESTART_PACKAGES	1	False	com.espritgames.rpg.nine.songs
android.permission.BLUETOOTH	3	False	com.espritgames.rpg.nine.songs,com.mordor.game,com.dreamcraftstudio.fantasyhearts
android.permission.REORDER_TASKS	1	False	com.espritgames.rpg.nine.songs
android.permission.CHANGE_NETWORK_STATE	1	False	com.espritgames.rpg.nine.songs
android.permission.KILL_BACKGROUND_PROCESSES	1	False	com.espritgames.rpg.nine.songs
android.permission.MODIFY_AUDIO_SETTINGS	1	False	com.espritgames.rpg.nine.songs
com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA	1	False	com.espritgames.rpg.nine.songs
android.permission.RECORD_AUDIO	2	True	com.espritgames.rpg.nine.songs,com.mordor.game
android.permission.CAMERA	4	True	com.espritgames.rpg.nine.songs,ru.livegames.playnet,com.DigitalOxygen.LiveDinosaurs,com.LittleStories.DivinationQRCode
android.permission.REQUEST_INSTALL_PACKAGES	5	False	com.espritgames.rpg.nine.songs,com.mordor.game,air.ru.vigr.mushroomers2,air.ru.vigr.forestbounty,com.kirlanik499
com.majeur.launcher.permission.UPDATE_BADGE	7	False	com.nekki.shadowfightarena_xsolla,com.dreamcraftstudio.fantasyhearts,air.ru.vigr.mushroomers2,air.ru.vigr.forestbounty,ru.zebomba.find,com.zmedia.wordtower,com.herocraft.game.mafioso.gangster.paradise.pvp
com.oppo.launcher.permission.WRITE_SETTINGS	7	False	com.nekki.shadowfightarena_xsolla,com.dreamcraftstudio.fantasyhearts,air.ru.vigr.mushroomers2,air.ru.vigr.forestbounty,ru.zebomba.find,com.zmedia.wordtower,com.herocraft.game.mafioso.gangster.paradise.pvp
me.everything.badger.permission.BADGE_COUNT_WRITE	7	False	com.nekki.shadowfightarena_xsolla,com.dreamcraftstudio.fantasyhearts,air.ru.vigr.mushroomers2,air.ru.vigr.forestbounty,ru.zebomba.find,com.zmedia.wordtower,com.herocraft.game.mafioso.gangster.paradise.pvp
com.oppo.launcher.permission.READ_SETTINGS	7	False	com.nekki.shadowfightarena_xsolla,com.dreamcraftstudio.fantasyhearts,air.ru.vigr.mushroomers2,air.ru.vigr.forestbounty,ru.zebomba.find,com.zmedia.wordtower,com.herocraft.game.mafioso.gangster.paradise.pvp
com.huawei.android.launcher.permission.READ_SETTINGS	7	False	com.nekki.shadowfightarena_xsolla,com.dreamcraftstudio.fantasyhearts,air.ru.vigr.mushroomers2,air.ru.vigr.forestbounty,ru.zebomba.find,com.zmedia.wordtower,com.herocraft.game.mafioso.gangster.paradise.pvp
com.htc.launcher.permission.READ_SETTINGS	7	False	com.nekki.shadowfightarena_xsolla,com.dreamcraftstudio.fantasyhearts,air.ru.vigr.mushroomers2,air.ru.vigr.forestbounty,ru.zebomba.find,com.zmedia.wordtower,com.herocraft.game.mafioso.gangster.paradise.pvp
com.anddoes.launcher.permission.UPDATE_COUNT	7	False	com.nekki.shadowfightarena_xsolla,com.dreamcraftstudio.fantasyhearts,air.ru.vigr.mushroomers2,air.ru.vigr.forestbounty,ru.zebomba.find,com.zmedia.wordtower,com.herocraft.game.mafioso.gangster.paradise.pvp
me.everything.badger.permission.BADGE_COUNT_READ	7	False	com.nekki.shadowfightarena_xsolla,com.dreamcraftstudio.fantasyhearts,air.ru.vigr.mushroomers2,air.ru.vigr.forestbounty,ru.zebomba.find,com.zmedia.wordtower,com.herocraft.game.mafioso.gangster.paradise.pvp
com.sec.android.provider.badge.permission.WRITE	7	False	com.nekki.shadowfightarena_xsolla,com.dreamcraftstudio.fantasyhearts,air.ru.vigr.mushroomers2,air.ru.vigr.forestbounty,ru.zebomba.find,com.zmedia.wordtower,com.herocraft.game.mafioso.gangster.paradise.pvp
com.huawei.android.launcher.permission.WRITE_SETTINGS	7	False	com.nekki.shadowfightarena_xsolla,com.dreamcraftstudio.fantasyhearts,air.ru.vigr.mushroomers2,air.ru.vigr.forestbounty,ru.zebomba.find,com.zmedia.wordtower,com.herocraft.game.mafioso.gangster.paradise.pvp
com.sec.android.provider.badge.permission.READ	7	False	com.nekki.shadowfightarena_xsolla,com.dreamcraftstudio.fantasyhearts,air.ru.vigr.mushroomers2,air.ru.vigr.forestbounty,ru.zebomba.find,com.zmedia.wordtower,com.herocraft.game.mafioso.gangster.paradise.pvp
com.huawei.android.launcher.permission.CHANGE_BADGE	7	False	com.nekki.shadowfightarena_xsolla,com.dreamcraftstudio.fantasyhearts,air.ru.vigr.mushroomers2,air.ru.vigr.forestbounty,ru.zebomba.find,com.zmedia.wordtower,com.herocraft.game.mafioso.gangster.paradise.pvp
